task_id,status,mode,total_time_s,receipts_json,duality_gap,gamma_max_resid
a61ba2ce,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00018906593322753906, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a61f2674,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00016689300537109375, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a644e277,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003681182861328125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a64e4611,validated,convex,0.0017,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0016739368438720703, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a65b410d,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0001819133758544922, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a680ac02,validated,convex,0.0005,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.000476837158203125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a68b268e,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00026488304138183594, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a6953f00,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 9.226799011230469e-05, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a699fb00,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00019812583923339844, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a740d043,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00010800361633300781, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 9.5367431640625e-07, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a78176bb,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00023984909057617188, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a79310a0,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 9.608268737792969e-05, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a834deea,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003619194030761719, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a85d4709,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 8.606910705566406e-05, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a8610ef7,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00015592575073242188, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a87f7484,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0001327991485595703, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a8c38be5,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.000293731689453125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a8d7556c,validated,convex,0.0007,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.000701904296875, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a934301b,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003981590270996094, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
a9f96cdd,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 9.703636169433594e-05, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aa18de87,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00015425682067871094, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aa300dc3,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003070831298828125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 9.5367431640625e-07, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aa62e3f4,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00020813941955566406, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aab50785,validated,convex,0.0005,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0004596710205078125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aabf363d,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00011897087097167969, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aaecdb9a,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00017404556274414062, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aaef0977,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00013327598571777344, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aba27056,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00017213821411132812, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
abbfd121,validated,convex,0.0006,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0005545616149902344, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 9.5367431640625e-07, ""error"": null}]",,
ac0a08a4,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0001621246337890625, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ac0c2ac3,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00023984909057617188, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ac0c5833,validated,convex,0.0014,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0013587474822998047, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 1.1920928955078125e-06, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ac2e8ecf,validated,convex,0.0005,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0004527568817138672, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 1.1920928955078125e-06, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 9.5367431640625e-07, ""error"": null}]",,
ac3e2b04,validated,convex,0.0005,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0004627704620361328, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ac605cbb,validated,convex,0.0005,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0004489421844482422, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 1.1920928955078125e-06, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ac6f9922,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00033473968505859375, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ad173014,validated,convex,0.0010,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0010192394256591797, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ad38a9d0,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.00016498565673828125, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ad3b40cf,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0003960132598876953, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ad7e01d0,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0002548694610595703, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ae3edfdc,validated,convex,0.0004,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0004241466522216797, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ae4f1146,validated,convex,0.0002,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.000186920166015625, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
ae58858e,validated,convex,0.0003,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 0.0002579689025878906, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
aedd82e4,validated,convex,0.0001,"[{""stage"": ""01_load"", ""status"": ""ok"", ""time_s"": 9.799003601074219e-05, ""error"": null}, {""stage"": ""02_canonicalize_pose"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""03_infer_invariants"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""04_build_potential"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""05_solve_convex"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}, {""stage"": ""07_snap"", ""status"": ""skip"", ""time_s"": 0.0, ""error"": null}]",,
